location,year,gni_pc_usa,iso3,gni_pc_ppp,who_region,scenario,scenario_label,intervention_family,htn_target_scenario,deaths_baseline,deaths_intervention,deaths_averted,life_years_gained_undisc,life_years_gained_disc,avg_age_of_death_averted,population,age_ref_5y,adult_population,avg_adult_age,le_avg_adult,le_avg_adult_disc,total_national_gni,vsl_preferred,vsl_transfer_prefloor,vsl_floor,vsl_gni100,vsl_gni160,vsl_e1_0,vsl_e1_5,vsl_e1_2,vsl_preferred_gni_ratio,vsly_preferred,vsly_gni100,vsly_gni160,vsly_e1_0,vsly_e1_2,vsly_e1_5,economic_value_preferred,economic_value_gni100,economic_value_gni160,economic_value_e1_0,economic_value_e1_2,economic_value_e1_5,vsly_value_preferred,vsly_value_gni100,vsly_value_gni160,vsly_value_e1_0,vsly_value_e1_2,vsly_value_e1_5,disc_bca_primary,disc_bca_3pct,disc_bca_2xg,disc_r1,disc_r3,disc_r5,gni_pc_disc_r3,economic_value_preferred_disc,vsly_value_preferred_disc,economic_value_e1_2_disc_r3,vsly_value_e1_2_disc_r3,economic_value_e1_5_disc_r3,vsly_value_e1_5_disc_r3,bca_base_year,bca_currency_basis,bca_price_year,bca_standing,bca_scope,cost_to_bca_currency_factor
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,I_HF_ACUTE,Acute heart-failure management,clinical,htncov2_aspirational,1297176.25542108,1293362.85895367,3813.39646740659,51643.2842584105,39723.1682299945,69.3273435693897,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,6346197516.11563,8034917195.88156,12855867513.4105,12855867513.4105,9693179759.65802,6346197516.11563,2270670847.06589,2874895114.58569,4599832183.33711,4599832183.33711,3468221819.40163,2270670847.06589,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,4321451702.46031,1546216355.99296,6600583746.13387,2361690295.31511,4321451702.46031,1546216355.99296,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,I_HF_CHRONIC,Chronic heart-failure management,clinical,htncov2_aspirational,1297176.25542108,1294462.54496772,2713.71045335725,44796.8369290901,33569.7546353777,64.1664729789237,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,4516116455.69728,5717852568.61908,9148564109.79053,9148564109.79053,6897914618.86573,4516116455.69728,1969643741.99505,2493764861.89217,3990023779.02747,3990023779.02747,3008433129.47016,1969643741.99505,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,3075255552.0723,1341231545.4207,4697144202.87515,2048596570.79257,3075255552.0723,1341231545.4207,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,I_IHD_ACUTE,Treatment of acute coronary syndromes,clinical,htncov2_aspirational,1297176.25542108,1284349.11557439,12827.1398466853,224447.467600915,166236.771114917,62.8051429428779,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,21346734788.7021,27027089212.7304,43243342740.3687,43243342740.3687,32604994890.7491,21346734788.7021,9868588504.73215,12494614495.4349,19991383192.6959,19991383192.6959,15073278464.3951,9868588504.73215,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,14536087658.8456,6720028566.13863,22202414961.3263,10264169168.4202,14536087658.8456,6720028566.13863,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,I_IHD_SECONDARY,Secondary prevention of ischemic heart disease,clinical,htncov2_aspirational,1297176.25542108,1290699.61627738,6476.63914369648,113482.428022965,84026.586653914,62.7703584064935,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,10778326250.052,13646432956.025,21834292729.64,21834292729.64,16462811563.0952,10778326250.052,4989636981.19246,6317376646.34317,10107802634.1491,10107802634.1491,7621169695.91885,4989636981.19246,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,7339515702.85653,3397699988.42252,11210373593.9449,5189645716.75134,7339515702.85653,3397699988.42252,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,I_PH_TOBACCO_POLICY,Tobacco policy package,public_health,htncov2_aspirational,1297176.25542108,1267758.5539269,29417.7014941745,461106.88057246,342598.85371943,66.2534565002858,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,48956499998.8385,61983797808.3625,99174076493.3799,99174076493.38,74776140151.2283,48956499998.8385,20274116298.6136,25669047530.4875,41070476048.7799,41070476048.7799,30966677802.2,20274116298.6136,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,33336994275.5851,13805686660.7185,50918912835.4965,21086800744.5451,33336994275.5851,13805686660.7185,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,I_PH_TOBACCO_TAX,Tobacco tax,public_health,htncov2_aspirational,1297176.25542108,1231378.86333122,65797.3920898583,1027828.73670233,764164.167189049,66.3397198117114,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,109499038407.491,138636672495.4,221818675992.641,221818675992.641,167248791122.273,109499038407.491,45191950545.3694,57217503809.2214,91548006094.7543,91548006094.7543,69026168696.0483,45191950545.3694,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,74563516931.5454,30773519280.7747,113888288426.951,47003462068.1692,74563516931.5454,30773519280.7747,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,I_PH_TOB_AD_BAN,Tobacco advertising ban,public_health,htncov2_aspirational,1297176.25542108,1289768.51194772,7407.74347335296,116400.398611018,86438.3324659022,66.1940910518987,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,12327856186.0591,15608291958.4813,24973267133.57,24973267133.57,18829563019.3093,12327856186.0591,5117935381.30457,6479815180.38612,10367704288.6178,10367704288.6178,7817132625.21708,5117935381.30457,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,8394670189.14014,3485064955.89784,12822016169.4846,5323086936.04596,8394670189.14014,3485064955.89784,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,I_PH_TOB_CLEAN_AIR,Smoke-free / clean-air law,public_health,htncov2_aspirational,1297176.25542108,1286982.22028007,10194.0351410047,160137.545509264,118923.984506076,66.2010241118189,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,16964761215.8817,21479074874.5786,34366519799.3258,34366519799.3258,25911970062.014,16964761215.8817,7040986283.69777,8914588873.6027,14263342197.7643,14263342197.7643,10754399868.5599,7040986283.69777,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,11552176882.6189,4794569044.75758,17644790735.5915,7323223001.3183,11552176882.6189,4794569044.75758,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,I_PH_TOB_MEDIA,Tobacco mass-media campaign,public_health,htncov2_aspirational,1297176.25542108,1285122.12470753,12054.1307135481,189322.313860888,140602.928513512,66.2056534600602,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,20060304520.4153,25398340555.3318,40637344888.5309,40637344888.5309,30640101770.5613,20060304520.4153,8324192873.40283,10539256033.3164,16862809653.3062,16862809653.3062,12714369143.2638,8324192873.40283,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,13660091243.848,5668370291.50531,20864418358.191,8657866705.27338,13660091243.848,5668370291.50531,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,I_STROKE_SECONDARY,Secondary prevention of stroke,clinical,htncov2_aspirational,1297176.25542108,1295653.67916387,1522.57625720656,24413.5478509187,18510.6507792136,64.7059287123727,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,2533848694.77057,3208104443.27859,5132967109.24575,5132967109.24575,3870199567.5072,2533848694.77057,1073423818.30608,1359061307.85785,2174498092.57256,2174498092.57256,1639547146.57351,1073423818.30608,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,1725427664.04398,730949387.456117,2635417581.53504,1116451826.44123,1725427664.04398,730949387.456117,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,I_T2D_TREATMENT,Longitudinal treatment of type 2 diabetes,clinical,htncov2_aspirational,1297176.25542108,1279916.07013764,17260.1852834366,230181.905028172,178776.736979016,69.4602427098103,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,28724142876.2151,36367621547.702,58188194476.3233,58188194476.3233,43873245299.1273,28724142876.2151,10120722350.9307,12813841019.8757,20502145631.8011,20502145631.8011,15458387608.6488,10120722350.9307,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,19559743581.7142,6891719446.56513,29875545176.2901,10526409756.2433,19559743581.7142,6891719446.56513,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,all,All selected interventions (combined),clinical,htncov2_aspirational,1297176.25542108,1178299.72592165,118876.529499427,1714239.01342346,1317274.93159907,67.5547025946464,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,197832547095.942,250475679417.424,400761087067.879,400761087067.879,302169359910.77,197832547095.942,75372289128.7599,95428813943.4259,152686102309.482,152686102309.482,115123606784.488,75372289128.7599,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,134714338039.245,51324861280.5823,205762630536.119,78393574304.7445,134714338039.245,51324861280.5823,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,all_clinical_public_health,All clinical + public-health interventions (combined),clinical_public_health,htncov2_aspirational,1297176.25542108,1094191.33744217,202984.917978909,3008722.78367968,2280941.97285833,67.2202591640044,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,337804472547.475,427694057492.672,684310491988.275,684310491988.275,515962427533.035,337804472547.475,132288625905.735,167490556732.644,267984890772.231,267984890772.231,202057598712.639,132288625905.735,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,230028408236.892,90082117076.3661,351345306414.753,137591392599.175,230028408236.892,90082117076.3661,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2038,86465.9370419363,IDN,21070.2382103635,South-East Asia,all_public_health,All selected public-health interventions (combined),public_health,htncov2_aspirational,1297176.25542108,1203585.94659167,93590.3088294079,1456863.40049772,1084004.67823321,66.4214145447193,309096448,38,210614083.5,38.326280792139,37.8496,22.4441596454891,6512735789337.25,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,155751595854.813,197197010121.712,315515216194.738,315515216194.738,237894930411.555,155751595854.813,64055903863.7963,81101144763.6096,129761831621.775,129761831621.775,97838964079.2638,64055903863.7963,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,106059257903.411,43618953570.5263,161994871641.332,66623573693.3191,106059257903.411,43618953570.5263,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_CVD_PRIMARY,Primary prevention of CVD,clinical,htncov2_aspirational,1325347.79629959,1239098.96511374,86248.8311858508,1200932.77898729,931339.163063109,68.3523134873707,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,148937209873.708,186848209356.619,298957134970.59,298957134970.59,226238565899.028,148937209873.708,54634010835.3235,68540743466.3671,109665189546.187,109665189546.187,82990142431.0051,54634010835.3235,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,98465041396.453,36119517366.5197,149570344278.716,54866260868.5608,98465041396.453,36119517366.5197,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_HF_ACUTE,Acute heart-failure management,clinical,htncov2_aspirational,1325347.79629959,1321250.40813871,4097.38816088703,55460.4441992277,42671.0644548753,69.4232653039073,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,7075499482.85201,8876521923.53819,14202435077.6611,14202435077.6611,10747823578.6552,7075499482.85201,2523060875.9531,3165289635.60771,5064463416.97233,5064463416.97233,3832579344.91721,2523060875.9531,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,4677738693.17389,1668040470.25691,7105577541.64611,2533786447.13743,4677738693.17389,1668040470.25691,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_HF_CHRONIC,Chronic heart-failure management,clinical,htncov2_aspirational,1325347.79629959,1322467.24358133,2880.55271825956,47863.7768580816,35847.8694581528,64.0717937316545,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,4974229550.16329,6240387376.43131,9984619802.2901,9984619802.2901,7555953014.2653,4974229550.16329,2177465840.91832,2731725628.91292,4370761006.26068,4370761006.26068,3307613655.18533,2177465840.91832,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,3288551725.84209,1439561438.99291,4995375077.65965,2186722282.21183,3288551725.84209,1439561438.99291,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_IHD_ACUTE,Treatment of acute coronary syndromes,clinical,htncov2_aspirational,1325347.79629959,1311651.05021283,13696.7460867598,241168.469827033,178484.472699011,62.7240331293461,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,23651974391.5705,29672430862.3811,47475889379.8098,47475889379.8098,35927816638.7488,23651974391.5705,10971472362.3244,13764189396.6206,22022703034.5929,22022703034.5929,16665883395.814,10971472362.3244,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,15636741413.0332,7253435734.77952,23752519304.0633,11018112262.6695,15636741413.0332,7253435734.77952,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_IHD_SECONDARY,Secondary prevention of ischemic heart disease,clinical,htncov2_aspirational,1325347.79629959,1318438.01857293,6909.77772665974,121853.309063178,90152.3594657775,62.6845784283781,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,11932022745.1966,14969241641.0441,23950786625.6705,23950786625.6705,18124978414.977,11932022745.1966,5543470146.00736,6954524468.94667,11127239150.3147,11127239150.3147,8420640731.75695,5543470146.00736,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,7888472696.28224,3664886819.54941,11982745960.2194,5567035524.16604,7888472696.28224,3664886819.54941,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_PH_TOBACCO_POLICY,Tobacco policy package,public_health,htncov2_aspirational,1325347.79629959,1292683.85407947,32663.9422201218,502166.922230809,374924.655721269,66.774559102651,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,56405128635.9814,70762687800.4469,113220300480.715,113220300480.715,85680505380.592,56405128635.9814,22845069724.4141,28660133852.7385,45856214164.3815,45856214164.3815,34702112498.9339,22845069724.4141,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,37290434880.7369,15103282369.978,56644907718.6474,22942184472.566,37290434880.7369,15103282369.978,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_PH_TOBACCO_TAX,Tobacco tax,public_health,htncov2_aspirational,1325347.79629959,1252096.55037595,73251.2459236416,1121464.97791233,837965.798740901,66.8777450897924,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,126492568509.494,158690430302.539,253904688484.063,253904688484.063,192144711994.664,126492568509.494,51018783754.3792,64005283811.4911,102408454098.386,102408454098.386,77498541031.4239,51018783754.3792,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,83626489345.3579,33729426371.2298,127030290393.562,51235665400.8392,83626489345.3579,33729426371.2298,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_PH_TOB_AD_BAN,Tobacco advertising ban,public_health,htncov2_aspirational,1325347.79629959,1317118.76773883,8229.02856075799,126827.638074109,94642.4336469706,66.7146258936851,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,14210146815.432,17827247397.8099,28523595836.4958,28523595836.4958,21585493910.2461,14210146815.432,5769767195.96448,7238423963.25724,11581478341.2116,11581478341.2116,8764390423.9453,5769767195.96448,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,9394581082.97884,3814495828.68028,14270554371.4531,5794294566.41643,9394581082.97884,3814495828.68028,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_PH_TOB_CLEAN_AIR,Smoke-free / clean-air law,public_health,htncov2_aspirational,1325347.79629959,1314022.45193621,11325.3443633776,174493.647840369,130220.239401364,66.7223689553338,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,19556962884.5834,24535060771.8302,39256097234.9283,39256097234.9283,29707413211.9197,19556962884.5834,7938236022.53986,9958862446.25842,15934179914.0135,15934179914.0135,12058337436.4962,7938236022.53986,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,12929456390.7319,5248109181.29188,19640099839.2114,7971981587.83686,12929456390.7319,5248109181.29188,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_PH_TOB_MEDIA,Tobacco mass-media campaign,public_health,htncov2_aspirational,1325347.79629959,1311955.04549077,13392.7508088229,206303.403828233,153965.428548744,66.7275403701726,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,23127025729.7952,29013859928.0924,46422175884.9479,46422175884.9479,35130409244.6438,23127025729.7952,9385356613.89841,11774338185.6503,18838941097.0405,18838941097.0405,14256542220.5762,9385356613.89841,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,15289688505.5929,6204826371.40578,23225339077.3291,9425253911.42781,15289688505.5929,6204826371.40578,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_STROKE_SECONDARY,Secondary prevention of stroke,clinical,htncov2_aspirational,1325347.79629959,1323739.94965613,1607.84664346721,25958.4888623268,19672.9054002567,64.6019174574571,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,2776480442.579,3483215507.05468,5573144811.28749,5573144811.28749,4217528676.06698,2776480442.579,1180929013.33655,1481526823.99729,2370442918.39567,2370442918.39567,1793854515.15014,1180929013.33655,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,1835580658.09614,780733198.124608,2788283304.29851,1185949161.01388,1835580658.09614,780733198.124608,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2039,87286.5121634309,IDN,21663.8540821491,South-East Asia,I_T2D_TREATMENT,Longitudinal treatment of type 2 diabetes,clinical,htncov2_aspirational,1325347.79629959,1306545.04751592,18802.7487836761,250292.363909875,194524.441243289,69.5821262634314,310481120,38,210980627.5,38.4016241467478,37.9582,22.4790587840769,6726217678942.24,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,32469181359.2529,40734000599.2866,65174400958.8585,65174400958.8585,49321328315.8836,32469181359.2529,11386545492.8977,14284916696.8395,22855866714.9431,22855866714.9431,17296387686.0699,11386545492.8977,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,21465953936.9561,7527847972.11842,32607208356.2567,11434949875.6027,21465953936.9561,7527847972.11842,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
