valuation_type,elasticity_case,who_region,scenario,metric_2026,share_2026,metric_2030,share_2030,metric_2040,share_2040,metric_2050,share_2050,metric_total,share_total
VSLY,e1_2_primary,South-East Asia,I_T2D_TREATMENT,1244140393.87986,0.000309759822200186,4248868462.25956,0.00100008246117185,13282215476.6738,0.00297957561208958,23334861124.0041,0.00540007673434551,294756865689.679,0.00261932872327588
VSLY,e1_2_primary,World,I_T2D_TREATMENT,1244140393.87986,0.000309759822200186,4248868462.25956,0.00100008246117185,13282215476.6738,0.00297957561208958,23334861124.0041,0.00540007673434551,294756865689.679,0.00261932872327588
VSLY,e1_2_primary,South-East Asia,all,4190342613.54664,0.00104329044319689,20431759942.7273,0.00480914976565987,84433144526.0211,0.0189407361086395,158617486466.637,0.0367067364908264,1864594742892.44,0.0165695430228562
VSLY,e1_2_primary,World,all,4190342613.54664,0.00104329044319689,20431759942.7273,0.00480914976565987,84433144526.0211,0.0189407361086395,158617486466.637,0.0367067364908264,1864594742892.44,0.0165695430228562
VSLY,e1_2_primary,South-East Asia,all_clinical_public_health,10830965368.4102,0.00269663932083463,63007837209.9078,0.0148305445249038,160833898654.399,0.0360795804637812,231482495440.403,0.0535689169690444,3324783995722.06,0.0295453752987429
VSLY,e1_2_primary,World,all_clinical_public_health,10830965368.4102,0.00269663932083463,63007837209.9078,0.0148305445249038,160833898654.399,0.0360795804637812,231482495440.403,0.0535689169690444,3324783995722.06,0.0295453752987429
VSLY,e1_2_primary,South-East Asia,all_public_health,6674319658.47292,0.00166173856333727,43932083217.5194,0.0103405662704885,86211428008.0721,0.0193396552576178,90518576520.7807,0.020947510957891,1658866345119.04,0.0147413572731518
VSLY,e1_2_primary,World,all_public_health,6674319658.47292,0.00166173856333727,43932083217.5194,0.0103405662704885,86211428008.0721,0.0193396552576178,90518576520.7807,0.020947510957891,1658866345119.04,0.0147413572731518
VSLY,e1_5_sensitivity,South-East Asia,I_CVD_PRIMARY,490782412.404489,0.000122192538360806,6155297274.48986,0.00144881040733432,37143276818.072,0.00833228477241465,79083381484.857,0.0183012157715583,836541592505.921,0.00743384693122833
VSLY,e1_5_sensitivity,World,I_CVD_PRIMARY,490782412.404489,0.000122192538360806,6155297274.48986,0.00144881040733432,37143276818.072,0.00833228477241465,79083381484.857,0.0183012157715583,836541592505.921,0.00743384693122833
VSLY,e1_5_sensitivity,South-East Asia,I_HF_ACUTE,216185744.652057,5.38248401507191e-05,631065385.852982,0.000148537764783752,1702434195.44784,0.000381904014345504,2934697629.0762,0.00067913806321355,38271195032.7049,0.000340093317889989
VSLY,e1_5_sensitivity,World,I_HF_ACUTE,216185744.652057,5.38248401507191e-05,631065385.852982,0.000148537764783752,1702434195.44784,0.000381904014345504,2934697629.0762,0.00067913806321355,38271195032.7049,0.000340093317889989
VSLY,e1_5_sensitivity,South-East Asia,I_HF_CHRONIC,308989652.70211,7.69306907432067e-05,917499228.178107,0.000215957470651296,2421900625.06123,0.00054330063008013,3952043721.34013,0.000914568946406613,53705470517.6591,0.000477248532259976
VSLY,e1_5_sensitivity,World,I_HF_CHRONIC,308989652.70211,7.69306907432067e-05,917499228.178107,0.000215957470651296,2421900625.06123,0.00054330063008013,3952043721.34013,0.000914568946406613,53705470517.6591,0.000477248532259976
VSLY,e1_5_sensitivity,South-East Asia,I_IHD_SECONDARY,627367155.463171,0.000156198721210618,2084984551.19127,0.000490755715311497,6048250933.50872,0.0013567933007057,10013870212.1521,0.00231737687514118,132846751627.775,0.00118052996498772
VSLY,e1_5_sensitivity,World,I_IHD_SECONDARY,627367155.463171,0.000156198721210618,2084984551.19127,0.000490755715311497,6048250933.50872,0.0013567933007057,10013870212.1521,0.00231737687514118,132846751627.775,0.00118052996498772
VSLY,e1_5_sensitivity,South-East Asia,I_PH_SALT_ENV,0.000257794434356524,6.41843625874473e-17,889068238.779882,0.000209265492750947,3035468894.37873,0.000680941301158012,3755425482.85434,0.000869068200996008,60052627987.3748,0.000533651940651096
VSLY,e1_5_sensitivity,World,I_PH_SALT_ENV,0.000257794434356524,6.41843625874473e-17,889068238.779882,0.000209265492750947,3035468894.37873,0.000680941301158012,3755425482.85434,0.000869068200996008,60052627987.3748,0.000533651940651096
VSLY,e1_5_sensitivity,South-East Asia,I_PH_SALT_FOPL,0.000257794434356524,6.41843625874473e-17,1268518966.11652,0.000298579158414879,4329194490.29788,0.000971160447286642,5356801289.63325,0.00123965331788085,85652882590.0344,0.000761146157103098
VSLY,e1_5_sensitivity,World,I_PH_SALT_FOPL,0.000257794434356524,6.41843625874473e-17,1268518966.11652,0.000298579158414879,4329194490.29788,0.000971160447286642,5356801289.63325,0.00123965331788085,85652882590.0344,0.000761146157103098
VSLY,e1_5_sensitivity,South-East Asia,I_PH_SALT_MEDIA,0.000257794434356524,6.41843625874473e-17,0.000223334340493418,5.2567585673403e-17,-0.000124791671514808,-2.79942921939803e-17,-1.13874808510318e-05,-2.63525332675774e-18,0.00334981642792812,2.97678236157223e-17
VSLY,e1_5_sensitivity,World,I_PH_SALT_MEDIA,0.000257794434356524,6.41843625874473e-17,0.000223334340493418,5.2567585673403e-17,-0.000124791671514808,-2.79942921939803e-17,-1.13874808510318e-05,-2.63525332675774e-18,0.00334981642792812,2.97678236157223e-17
VSLY,e1_5_sensitivity,South-East Asia,I_PH_SALT_POLICY,0.000257794434356524,6.41843625874473e-17,4641413031.38627,0.00109247810540018,15780920075.8289,0.00354010554013761,19552634391.4,0.00452480627637202,312408828698.654,0.00277619120593061
VSLY,e1_5_sensitivity,World,I_PH_SALT_POLICY,0.000257794434356524,6.41843625874473e-17,4641413031.38627,0.00109247810540018,15780920075.8289,0.00354010554013761,19552634391.4,0.00452480627637202,312408828698.654,0.00277619120593061
VSLY,e1_5_sensitivity,South-East Asia,I_PH_SALT_REFORM,0.000257794434356524,6.41843625874473e-17,2526554318.58559,0.000594690723814902,8610659447.52108,0.00193161381389269,10659822537.2871,0.00246686103551055,170398798314.711,0.00151423263981682
VSLY,e1_5_sensitivity,World,I_PH_SALT_REFORM,0.000257794434356524,6.41843625874473e-17,2526554318.58559,0.000594690723814902,8610659447.52108,0.00193161381389269,10659822537.2871,0.00246686103551055,170398798314.711,0.00151423263981682
VSLY,e1_5_sensitivity,South-East Asia,I_PH_TOBACCO_POLICY,1546336588.86387,0.000384999111984758,8868162803.86108,0.00208735435369104,16418362018.9905,0.00368310174971596,17175793966.7125,0.00397476569072636,311771692246.065,0.00277052935372233
VSLY,e1_5_sensitivity,World,I_PH_TOBACCO_POLICY,1546336588.86387,0.000384999111984758,8868162803.86108,0.00208735435369104,16418362018.9905,0.00368310174971596,17175793966.7125,0.00397476569072636,311771692246.065,0.00277052935372233
VSLY,e1_5_sensitivity,South-East Asia,I_PH_TOBACCO_TAX,2531898569.43838,0.000630379380459108,14692088271.8486,0.00345816772846163,27382217218.0475,0.00614260375244756,28531850157.7931,0.00660274682613977,517884801339.985,0.00460213380381776
VSLY,e1_5_sensitivity,World,I_PH_TOBACCO_TAX,2531898569.43838,0.000630379380459108,14692088271.8486,0.00345816772846163,27382217218.0475,0.00614260375244756,28531850157.7931,0.00660274682613977,517884801339.985,0.00460213380381776
VSLY,e1_5_sensitivity,South-East Asia,I_PH_TOB_AD_BAN,387353223.172441,9.64412586624455e-05,2237428805.65069,0.000526637462780376,4148719338.61377,0.000930674779704263,4333592755.51376,0.00100286576769489,78674800293.565,0.000699136095523165
VSLY,e1_5_sensitivity,World,I_PH_TOB_AD_BAN,387353223.172441,9.64412586624455e-05,2237428805.65069,0.000526637462780376,4148719338.61377,0.000930674779704263,4333592755.51376,0.00100286576769489,78674800293.565,0.000699136095523165
VSLY,e1_5_sensitivity,South-East Asia,I_PH_TOB_CLEAN_AIR,532630597.794462,0.000132611689229603,3077527314.58375,0.000724376647201673,5708305270.41647,0.00128053389887894,5961726675.28704,0.00137964315899131,108231583784.66,0.000961789627900517
VSLY,e1_5_sensitivity,World,I_PH_TOB_CLEAN_AIR,532630597.794462,0.000132611689229603,3077527314.58375,0.000724376647201673,5708305270.41647,0.00128053389887894,5961726675.28704,0.00137964315899131,108231583784.66,0.000961789627900517
VSLY,e1_5_sensitivity,South-East Asia,I_PH_TOB_MEDIA,629488217.843833,0.000156726812661664,3637916256.57672,0.000856278860061373,6749201249.16412,0.00151403622975479,7048080408.74548,0.00163104356331099,127952585907.969,0.0011370384289505
VSLY,e1_5_sensitivity,World,I_PH_TOB_MEDIA,629488217.843833,0.000156726812661664,3637916256.57672,0.000856278860061373,6749201249.16412,0.00151403622975479,7048080408.74548,0.00163104356331099,127952585907.969,0.0011370384289505
VSLY,e1_5_sensitivity,South-East Asia,I_RHD_SECONDARY,31941003.0926753,7.95251041406032e-06,78129900.2901228,1.8389918084615e-05,95920507.1319664,2.15176755904613e-05,83141906.9903516,1.92404263818766e-05,2150841712.89767,1.91132493712428e-05
VSLY,e1_5_sensitivity,World,I_RHD_SECONDARY,31941003.0926753,7.95251041406032e-06,78129900.2901228,1.8389918084615e-05,95920507.1319664,2.15176755904613e-05,83141906.9903516,1.92404263818766e-05,2150841712.89767,1.91132493712428e-05
VSLY,e1_5_sensitivity,South-East Asia,I_RHD_SURGERY,5893929.63100593,1.46744097655035e-06,14522488.0225468,3.41824786832858e-06,17854177.1378927,4.00519558408145e-06,15226096.3698812,3.52357309199144e-06,400686666.414546,3.56066377594823e-06
VSLY,e1_5_sensitivity,World,I_RHD_SURGERY,5893929.63100593,1.46744097655035e-06,14522488.0225468,3.41824786832858e-06,17854177.1378927,4.00519558408145e-06,15226096.3698812,3.52357309199144e-06,400686666.414546,3.56066377594823e-06
VSLY,e1_5_sensitivity,South-East Asia,I_STROKE_SECONDARY,117272752.382945,2.91979804737177e-05,339325748.838507,7.98692011889033e-05,876232079.273513,0.000196563573186941,1372696080.55508,0.000317664807540144,19240693129.2024,0.000170980581066822
VSLY,e1_5_sensitivity,World,I_STROKE_SECONDARY,117272752.382945,2.91979804737177e-05,339325748.838507,7.98692011889033e-05,876232079.273513,0.000196563573186941,1372696080.55508,0.000317664807540144,19240693129.2024,0.000170980581066822
VSLY,e1_5_sensitivity,South-East Asia,I_T2D_TREATMENT,757295763.822767,0.000188547693096882,2657637387.71695,0.000625544556914063,8792175583.6645,0.00197233300365464,16168758397.3159,0.00374172083478921,196860430159.351,0.00174938140282609
VSLY,e1_5_sensitivity,World,I_T2D_TREATMENT,757295763.822767,0.000188547693096882,2657637387.71695,0.000625544556914063,8792175583.6645,0.00197233300365464,16168758397.3159,0.00374172083478921,196860430159.351,0.00174938140282609
VSLY,e1_5_sensitivity,South-East Asia,all,2550619468.52223,0.000635040415821491,12779922372.9728,0.0030080894087154,55890602968.8656,0.0125378388751088,109906281534.727,0.0254341498207412,1248839208400.07,0.0110976903003144
VSLY,e1_5_sensitivity,World,all,2550619468.52223,0.000635040415821491,12779922372.9728,0.0030080894087154,55890602968.8656,0.0125378388751088,109906281534.727,0.0254341498207412,1248839208400.07,0.0110976903003144
VSLY,e1_5_sensitivity,South-East Asia,all_clinical_public_health,6592699852.81114,0.00164141727434595,39410959735.6617,0.00927640146069023,106464157222.73,0.0238829137337527,160394549686.585,0.0371179786104391,2214921829666.06,0.0196826912061245
VSLY,e1_5_sensitivity,World,all_clinical_public_health,6592699852.81114,0.00164141727434595,39410959735.6617,0.00927640146069023,106464157222.73,0.0238829137337527,160394549686.585,0.0371179786104391,2214921829666.06,0.0196826912061245
VSLY,e1_5_sensitivity,South-East Asia,all_public_health,4062591351.12419,0.00101148357595868,27479209562.7929,0.00646795159104554,57067739466.8527,0.0128019037976861,62720450164.9209,0.0145145600783052,1099578152253.06,0.00977129618658409
VSLY,e1_5_sensitivity,World,all_public_health,4062591351.12419,0.00101148357595868,27479209562.7929,0.00646795159104554,57067739466.8527,0.0128019037976861,62720450164.9209,0.0145145600783052,1099578152253.06,0.00977129618658409
