age,sex,cause,year,location,BG.mx.all,ALL.mx,BG.mx,PREVt0,DIS.mx.t0,Nx,cause_id,age_group,age_mid,population,all_cause_mx,all_cause_deaths,cause_fraction_raw,cause_fraction,selected_fraction_sum_raw,fraction_adjustment_factor,incidence_rate,prevalence_rate,cause_name,gbd_cause_name,cause_mx,cause_deaths,incident_cases,prevalent_cases,epidemiology_source,scaling_source,incidence_available,incidence_data_status,prevalence_available,prevalence_data_status,IR,CF,pop,check_well,check_sick,newcases,covid.mx
6,Male,hhd,2009,Indonesia,0.00106507552000126,0.00107530354581243,0.00107530354581243,0,0,2289051,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2289051,,,0,0
11,Male,istroke,2043,Indonesia,0.000331494921339996,0.000564954795624549,0.000564436955027053,0.0009739008027263,5.17840597496222e-07,2434486.5,,,,,,,,,,,,,,,,,,,,,,,,,7.50207537361069e-05,0.00095009752411439,2434486.5,,,0,0
61,Female,rhd,2035,Indonesia,0.00629446179452367,0.013404175095103,0.0133676223257539,0.00505302661943894,3.65527693491093e-05,1088178,,,,,,,,,,,,,,,,,,,,,,,,,4.96183116450949e-05,0.00625183031613728,1088178,,,0,0
9,Male,hhd,2013,Indonesia,0.000686579408610178,0.000701120253800811,0.000701120253800811,0,0,2301675.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2301675.5,,,0,0
88,Male,hstroke,2016,Indonesia,0.0694758789054307,0.121247619076419,0.113239309664435,0.00902987939627262,0.00800830941198444,31573.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00594030150337383,0.553230080713617,31573.5,,,0,0
91,Male,rhd,2017,Indonesia,0.0889712385325711,0.151082517987331,0.151024047135985,0.0012365905104611,5.84708513464728e-05,12449.5,,,,,,,,,,,,,,,,,,,,,,,,,7.55303398346366e-05,0.0455156477306807,12449.5,,,0,0
42,Male,dm2,2046,Indonesia,0.00240190425781154,0.00381206245267763,0.0036734047399342,0.0694992923876019,0.000138657712743435,1966804,,,,,,,,,,,,,,,,,,,,,,,,,0.00691284776322137,0.00194006355322784,1966804,,,0,0
1,Female,hhd,2023,Indonesia,0.00250691595643505,0.00210925776222,0.00210925776222,0,0,2218772,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2218772,,,0,0
77,Female,ihd,2010,Indonesia,0.0203142146512515,0.0409063825943103,0.0358039131913952,0.0997342570176736,0.00510246940291512,311137,,,,,,,,,,,,,,,,,,,,,,,,,0.0105278646817478,0.043772057046536,311137,,,0,0
59,Male,cmd,2047,Indonesia,0.00857644928455788,0.0189756280306464,0.0189120300013744,0.00022188458067438,6.35980292720461e-05,1150757,,,,,,,,,,,,,,,,,,,,,,,,,6.38722978025558e-05,0.321816302099295,1150757,,,0,0
88,Female,hstroke,2005,Indonesia,0.0530268103514763,0.0962078263195242,0.0871192103268512,0.0168588932012757,0.00908861599267306,31291,,,,,,,,,,,,,,,,,,,,,,,,,0.00994688595802201,0.323046304784356,31291,,,0,0
63,Male,dm2,2010,Indonesia,0.0153025356092809,0.0290290764156814,0.0274416333149925,0.119210337763933,0.00158744310068896,606061,,,,,,,,,,,,,,,,,,,,,,,,,0.00577068800084216,0.0204999206891525,606061,,,0,0
66,Male,rhd,2004,Indonesia,0.0204754133233343,0.0368219936011385,0.0367838545057379,0.00326949637910262,3.81390954006549e-05,509837.5,,,,,,,,,,,,,,,,,,,,,,,,,6.16716206464523e-05,0.0133626837456484,509837.5,,,0,0
60,Male,hstroke,2006,Indonesia,0.0125976067426772,0.0233139938949442,0.0196278228345891,0.0102994225928669,0.00368617106035511,646000,,,,,,,,,,,,,,,,,,,,,,,,,0.00613898983407635,0.280128487470473,646000,,,0,0
81,Male,cmd,2045,Indonesia,0.0382773753184384,0.0769597799288929,0.0766571144658459,0.00233151619013724,0.000302665463046978,163265,,,,,,,,,,,,,,,,,,,,,,,,,0.000832165374175483,0.192175952174436,163265,,,0,0
23,Male,cmd,2011,Indonesia,0.00174128881286824,0.00190288714447124,0.00189407232772643,0.00022931232054974,8.81481674480951e-06,2180741.5,,,,,,,,,,,,,,,,,,,,,,,,,9.47292592267498e-06,0.0328171541685916,2180741.5,,,0,0
30,Female,hhd,2006,Indonesia,0.00148685758466692,0.00176529980025902,0.0017573713319349,0.0001639897390275,7.92846832411984e-06,1974798.5,,,,,,,,,,,,,,,,,,,,,,,,,4.19380432403315e-05,0.0719299414020973,1974798.5,,,0,0
65,Male,dm2,2032,Indonesia,0.0139159948513061,0.0281119463915314,0.0261938400789228,0.145820099127997,0.00191810631260854,757215,,,,,,,,,,,,,,,,,,,,,,,,,0.00663096509992571,0.0244607846126318,757215,,,0,0
34,Male,cmd,2033,Indonesia,0.00181027000234945,0.00230145604033437,0.00228585581826159,0.00019072739998522,1.56002220727771e-05,2168702,,,,,,,,,,,,,,,,,,,,,,,,,3.58390129469651e-05,0.0731075326682734,2168702,,,0,0
30,Female,cmd,2009,Indonesia,0.0014177961896501,0.00171214129400865,0.00170369260922092,0.00012509863118802,8.4486847877273e-06,2055730.5,,,,,,,,,,,,,,,,,,,,,,,,,1.06274399213177e-05,0.0833701437813667,2055730.5,,,0,0
88,Male,hstroke,2014,Indonesia,0.0706889365234684,0.122967130421279,0.114518616159392,0.00926986619693282,0.00844851426188639,28484,,,,,,,,,,,,,,,,,,,,,,,,,0.00614858886637056,0.561860237249349,28484,,,0,0
70,Male,dm2,2026,Indonesia,0.0210623637817919,0.0394893556060131,0.036771087712268,0.153827314635977,0.00271826789374517,475041.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0126569191222886,0.0169487466623231,475041.5,,,0,0
15,Female,ihd,2000,Indonesia,0.000928103805157716,0.000998413611449273,0.000980568791228766,0.0005873535549816,1.78448202205064e-05,2161159.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000246078624700068,0.0199415564673455,2161159.5,,,0,0
36,Male,hstroke,2049,Indonesia,0.00171703052134311,0.00250265917395117,0.00228203228462997,0.00349195841339512,0.000220626889321207,2172936.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000670818298435599,0.122912513942316,2172936.5,,,0,0
88,Female,hhd,2047,Indonesia,0.0488239679055031,0.0912283130541452,0.0875360833842537,0.0348821580547253,0.00369222966989154,68346.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00418038986743061,0.101540454987553,68346.5,,,0,0
16,Male,hstroke,2029,Indonesia,0.000988461629045035,0.00109233671015596,0.00107457970588673,0.00117234288403394,1.7757004269233e-05,2273410,,,,,,,,,,,,,,,,,,,,,,,,,5.08110345169829e-05,0.0244961082156074,2273410,,,0,0
18,Female,cmd,2035,Indonesia,0.000761614456968705,0.00105029259255934,0.00104515663266973,0.00018376642251484,5.13595988960216e-06,2141387.5,,,,,,,,,,,,,,,,,,,,,,,,,4.08275177896053e-06,0.0522516459710114,2141387.5,,,0,0
36,Male,istroke,2047,Indonesia,0.00172639360595018,0.00250265917395117,0.00247774584406383,0.00538194737479494,2.49133298873459e-05,2172936.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000723876439946728,0.0075447869979002,2172936.5,,,0,0
54,Male,dm2,2022,Indonesia,0.00711987903801556,0.0130595095236183,0.0123275306815326,0.112979891071882,0.000731978842085695,1453083.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00917567015799673,0.00812589484210524,1453083.5,,,0,0
49,Female,istroke,2046,Indonesia,0.00296393391401212,0.00587768468264613,0.00570445150425205,0.0104145874644635,0.000173233178394084,1717862.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000847294303764445,0.0288978787889301,1717862.5,,,0,0
91,Female,dm2,2041,Indonesia,0.065124044017708,0.116718598619131,0.111514843761068,0.100355706151707,0.00520375485806347,28752,,,,,,,,,,,,,,,,,,,,,,,,,0.00767501003675111,0.0680550308033774,28752,,,0,0
79,Female,ihd,2009,Indonesia,0.0255074330079424,0.050825536154871,0.0446403899986264,0.104083661568674,0.00618514615624467,233259.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0117827472917809,0.0518945788449147,233259.5,,,0,0
15,Female,istroke,2046,Indonesia,0.000461253306638774,0.000787194973010395,0.000783078536172807,0.00115164776995102,4.1164368375883e-06,2175274,,,,,,,,,,,,,,,,,,,,,,,,,0.0001259608882312,0.0072205631120939,2175274,,,0,0
81,Female,rhd,2035,Indonesia,0.0273880460735403,0.0545961653914998,0.0545628481460964,0.00247201257618556,3.3317245403372e-05,259494,,,,,,,,,,,,,,,,,,,,,,,,,3.65590165946042e-05,0.00780871606940433,259494,,,0,0
75,Male,dm2,2015,Indonesia,0.0284954525752196,0.0552940571578579,0.0517442826796152,0.134992885736637,0.0035497744782427,314459.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00520568440312989,0.0214084099620548,314459.5,,,0,0
38,Male,ihd,2050,Indonesia,0.00183077747800214,0.00284502108314319,0.00242934335765209,0.0131981250966253,0.000415677725491092,2115229,,,,,,,,,,,,,,,,,,,,,,,,,0.00234757864711225,0.0618460725182174,2115229,,,0,0
7,Female,istroke,2028,Indonesia,0.000401174291857258,0.000505580560353885,0.000504836038056223,0.0005763951271587,7.44522297661599e-07,2425458.5,,,,,,,,,,,,,,,,,,,,,,,,,7.85383315095397e-05,0.00111352431551489,2425458.5,,,0,0
12,Male,rhd,2030,Indonesia,0.000432163971999956,0.000560802730303254,0.000550778942594919,0.0016897737421149,1.00237877083349e-05,2422836.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000296903819603237,0.00584534785138259,2422836.5,,,0,0
63,Male,hstroke,2015,Indonesia,0.0136988648284178,0.0270992395263717,0.0227576435926532,0.00994998783783844,0.00434159593371846,721308.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00719065837636615,0.338450954837647,721308.5,,,0,0
12,Female,hstroke,2032,Indonesia,0.000256345837286711,0.000435032311052848,0.000428301792782109,0.001284461624127,6.73051827073899e-06,2300094,,,,,,,,,,,,,,,,,,,,,,,,,7.21121948902949e-05,0.00767103854471861,2300094,,,0,0
0,Female,istroke,2031,Indonesia,0.018745406996429,0.0178217508860996,0.0178111855240072,5.13983514159e-05,1.05653620923686e-05,2206294,,,,,,,,,,,,,,,,,,,,,,,,,2.06578236519098e-05,0.102310168307414,2206294,,,0,0
67,Female,hstroke,2047,Indonesia,0.00848427012266113,0.0190287483815503,0.0153733513663992,0.0091331407855812,0.00365539701515111,730291.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00400668993011492,0.533442536979517,730291.5,,,0,0
81,Male,istroke,2034,Indonesia,0.0403251033017207,0.0769597799288929,0.0671219698900549,0.109700352825777,0.009837810038838,163265,,,,,,,,,,,,,,,,,,,,,,,,,0.0130988493693594,0.0827807823585198,163265,,,0,0
18,Male,hstroke,2045,Indonesia,0.00105990876568777,0.00129027319191626,0.00126684733525559,0.00131092044986102,2.342585666067e-05,2255407,,,,,,,,,,,,,,,,,,,,,,,,,5.87273903716719e-05,0.0283304920494853,2255407,,,0,0
41,Female,cmd,2004,Indonesia,0.00279019614399712,0.00382535389779879,0.0038146332415386,0.00013039852027506,1.07206562601929e-05,1505502.5,,,,,,,,,,,,,,,,,,,,,,,,,8.66187281074321e-06,0.0948628631151651,1505502.5,,,0,0
64,Female,istroke,2027,Indonesia,0.00794388113235305,0.0162742117341513,0.015277343218315,0.0306083006362114,0.000996868515836307,909245,,,,,,,,,,,,,,,,,,,,,,,,,0.00538000082408775,0.0361102056950177,909245,,,0,0
27,Male,rhd,2005,Indonesia,0.00154961884623457,0.00173826315825834,0.00171966985939386,0.0068107073461384,1.85932988644794e-05,2089305.5,,,,,,,,,,,,,,,,,,,,,,,,,8.15643591477391e-05,0.00237049099648941,2089305.5,,,0,0
42,Male,cmd,2043,Indonesia,0.00241578901375348,0.00381206245267763,0.00379072454168594,0.0002440194820588,2.13379109916913e-05,1966804,,,,,,,,,,,,,,,,,,,,,,,,,4.88376428890793e-05,0.103053692755214,1966804,,,0,0
92,Female,ihd,2021,Indonesia,0.0722428893309058,0.125215360474127,0.109472577936418,0.117191706156573,0.0157427825377091,20467,,,,,,,,,,,,,,,,,,,,,,,,,0.0331553563336743,0.117757180766642,20467,,,0,0.0403014687549341
2,Female,dm2,2003,Indonesia,0.00340762624846618,0.00342545151982319,0.00342545151982319,0,0,2177966,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2177966,,,0,0
35,Female,ihd,2039,Indonesia,0.00130427066667323,0.00207300364214063,0.00184688583769312,0.00797512206229922,0.000226117804447508,2104220,,,,,,,,,,,,,,,,,,,,,,,,,0.000869066565145562,0.0457031319046354,2104220,,,0,0
14,Male,rhd,2004,Indonesia,0.00150175433191564,0.0015617858274487,0.00153843500718265,0.00228053635256174,2.33508202660456e-05,2226416.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000380124256346279,0.0111011396795492,2226416.5,,,0,0
17,Female,cmd,2028,Indonesia,0.000807725529591776,0.00102197008098209,0.00101718770116643,0.0001841240140326,4.78237981566656e-06,2148735.5,,,,,,,,,,,,,,,,,,,,,,,,,3.99458719625773e-06,0.0478040608402554,2148735.5,,,0,0
4,Female,dm2,2045,Indonesia,0.000510723837882879,0.00082677260532276,0.00082677260532276,0,0,2322292,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2322292,,,0,0
62,Male,rhd,2041,Indonesia,0.0110776435005055,0.0240872282221583,0.0240661265819893,0.0038447577392157,2.11016401690276e-05,952742.5,,,,,,,,,,,,,,,,,,,,,,,,,1.75677327203295e-05,0.00459079972115906,952742.5,,,0,0
29,Female,rhd,2008,Indonesia,0.0013672590987782,0.00162682987812051,0.00159085992846149,0.00859751396597428,3.59699496590281e-05,2060674,,,,,,,,,,,,,,,,,,,,,,,,,0.000177708517803406,0.0047497968251154,2060674,,,0,0
20,Male,ihd,2030,Indonesia,0.00139051874742969,0.00142037916551052,0.00137537650428974,0.00177371198670204,4.50026612207855e-05,2485877.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00056998234407696,0.0450339205998153,2485877.5,,,0,0
8,Female,ihd,2001,Indonesia,0.00084840376111751,0.000868608263533609,0.000868608263533609,0,0,2128933,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2128933,,,0,0
47,Male,istroke,2017,Indonesia,0.00420568405889678,0.00751432223574228,0.00733259066157536,0.0128813862629345,0.000181731574166921,1737986,,,,,,,,,,,,,,,,,,,,,,,,,0.0018734656835642,0.0226218173795554,1737986,,,0,0
84,Female,istroke,2020,Indonesia,0.0371156557582622,0.0685436286734758,0.0582001747596499,0.0659456739875926,0.0103434539138259,162437,,,,,,,,,,,,,,,,,,,,,,,,,0.00828909092310291,0.237154922865815,162437,,,0,0.00248779474906552
58,Female,dm2,2017,Indonesia,0.00539165972131468,0.0104842049249136,0.00986047879097579,0.115578904856898,0.000623726133937827,1175857,,,,,,,,,,,,,,,,,,,,,,,,,0.00901818946809545,0.00658383393406249,1175857,,,0,0
0,Male,ihd,2023,Indonesia,0.0213072530326176,0.0228158951980222,0.0228158951980222,0,0,2329001.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2329001.5,,,0,0
80,Male,istroke,2005,Indonesia,0.0463034603158731,0.0844191824311125,0.0738622938716802,0.110141483680999,0.0105568885594323,118074.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0140039274694255,0.0710251429288334,118074.5,,,0,0
18,Male,ihd,2044,Indonesia,0.001067729406599,0.00129027319191626,0.00125809392587239,0.00118250809204768,3.21792660438708e-05,2255407,,,,,,,,,,,,,,,,,,,,,,,,,0.000262655116854867,0.0588887502475887,2255407,,,0,0
81,Male,ihd,2023,Indonesia,0.0430613302575402,0.0769597799288929,0.0653808667198599,0.117591975829146,0.0115789132090329,163265,,,,,,,,,,,,,,,,,,,,,,,,,0.00942449309899631,0.084210516736954,163265,,,0,0
38,Female,istroke,2043,Indonesia,0.00161506252002723,0.00259979698692072,0.00255639357629443,0.00468562085496634,4.34034106262913e-05,2053111,,,,,,,,,,,,,,,,,,,,,,,,,0.000378206699434558,0.0150215506658956,2053111,,,0,0
60,Female,hstroke,2001,Indonesia,0.00701594953792169,0.01275651808783,0.0102741297812216,0.0120788874331822,0.00248238830660833,704772,,,,,,,,,,,,,,,,,,,,,,,,,0.00459786796128674,0.37227712781345,704772,,,0,0
49,Male,hhd,2022,Indonesia,0.00535305145054754,0.00892371646222415,0.008680390773454,0.00116955857564004,0.000243325688770147,1714970,,,,,,,,,,,,,,,,,,,,,,,,,0.000383180425724905,0.26841734850124,1714970,,,0,0
53,Male,rhd,2021,Indonesia,0.00678749835721997,0.0122233811749449,0.0122015103677105,0.00519241702024064,2.18708072343948e-05,1515539,,,,,,,,,,,,,,,,,,,,,,,,,3.01035649733653e-05,0.00580235932228734,1515539,,,0,0.000279857313567353
85,Female,rhd,2004,Indonesia,0.0450408174266518,0.0850510802744969,0.0849827456027439,0.00197228299041196,6.83346717530204e-05,60778.5,,,,,,,,,,,,,,,,,,,,,,,,,5.87326250111635e-05,0.0234168948023975,60778.5,,,0,0
42,Female,istroke,2022,Indonesia,0.00247315971415242,0.00388398013142353,0.00380433798619007,0.0060505290387949,7.96421452334657e-05,1931948,,,,,,,,,,,,,,,,,,,,,,,,,0.000354018939447767,0.0190668471978165,1931948,,,0,0
19,Female,istroke,2046,Indonesia,0.000700881445395452,0.00107861510413658,0.0010716804609469,0.00149185031720134,6.93464318967698e-06,2143706,,,,,,,,,,,,,,,,,,,,,,,,,0.000153729135535412,0.0089595549340115,2143706,,,0,0
33,Male,dm2,2043,Indonesia,0.00179460421934295,0.00220085447352597,0.00216187610549386,0.0411832197596572,3.89783680321109e-05,2128999,,,,,,,,,,,,,,,,,,,,,,,,,0.00310041612123039,0.00115507063274887,2128999,,,0,0
1,Male,ihd,2030,Indonesia,0.00169855257457387,0.00230042957733526,0.00230042957733526,0,0,2340024.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2340024.5,,,0,0
62,Female,cmd,2040,Indonesia,0.00665593151371027,0.0144378539692187,0.0144060770603449,0.000163192639836,3.17769088737611e-05,1028701.5,,,,,,,,,,,,,,,,,,,,,,,,,6.29706345294358e-05,0.284957517971865,1028701.5,,,0,0
86,Male,ihd,2018,Indonesia,0.0595406643373198,0.104604477422699,0.089274284460472,0.120966888326003,0.0153301929622266,58143,,,,,,,,,,,,,,,,,,,,,,,,,0.0126094932810658,0.0965484693881033,58143,,,0,0
59,Male,rhd,2036,Indonesia,0.00907673290759401,0.0189756280306464,0.0189534966400055,0.00427219568821188,2.21313906409549e-05,1150757,,,,,,,,,,,,,,,,,,,,,,,,,2.42958249738219e-05,0.00378441890350595,1150757,,,0,0
40,Male,hhd,2037,Indonesia,0.00217675377317889,0.00332854176791041,0.00327423568228718,0.0004496168464033,5.43060856232287e-05,2054920,,,,,,,,,,,,,,,,,,,,,,,,,0.00022913683524504,0.168294718554735,2054920,,,0,0
70,Male,cmd,2044,Indonesia,0.018983031656655,0.0394893556060131,0.0393825077167688,0.00075748303471466,0.000106847889244347,475041.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000288535483263252,0.132064718680936,475041.5,,,0,0
54,Male,istroke,2028,Indonesia,0.00690649621354957,0.0130595095236183,0.0126294688906779,0.024294006830881,0.000430040632940399,1453083.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0022728024767696,0.0266624906840023,1453083.5,,,0,0
21,Male,ihd,2050,Indonesia,0.00138111821360195,0.00148543215230765,0.00143401779349841,0.00206931393402922,5.14143588092429e-05,2299917.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000631237104011025,0.0476314215851444,2299917.5,,,0,0
78,Female,cmd,2039,Indonesia,0.0199472205083416,0.0411296205969196,0.0410012865714121,0.0011855569840108,0.000128334025507573,362363,,,,,,,,,,,,,,,,,,,,,,,,,0.000414135313502242,0.182928668293671,362363,,,0,0
7,Male,cmd,2046,Indonesia,0.000287005435502456,0.000581563056909728,0.00058050908633063,0.0001965644332484,1.05397057909812e-06,2555431.5,,,,,,,,,,,,,,,,,,,,,,,,,3.84935163730481e-06,0.00775609136047861,2555431.5,,,0,0
8,Female,hstroke,2026,Indonesia,0.000394744579491353,0.000491470910493677,0.000486906017938332,0.00096676978487476,4.56489255534531e-06,2387736,,,,,,,,,,,,,,,,,,,,,,,,,4.47464773965009e-05,0.00911851050726653,2387736,,,0,0
93,Male,hhd,2017,Indonesia,0.118612782669235,0.197952966878224,0.192607007006716,0.0265072109306852,0.0053459598715078,5693.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0105188554288677,0.154153960433249,5693.5,,,0,0
92,Male,istroke,2047,Indonesia,0.0881356868550583,0.159861138850849,0.142744288984238,0.0869124567739485,0.0171168498666104,9624.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0196007047672788,0.210981675267788,9624.5,,,0,0
69,Male,istroke,2024,Indonesia,0.0196892799799363,0.0365912676832688,0.0336122389706573,0.0692956961663041,0.00297902871261147,517094,,,,,,,,,,,,,,,,,,,,,,,,,0.0101855916292743,0.0668202493113069,517094,,,0,0
7,Male,hhd,2031,Indonesia,0.000402233640253792,0.000581563056909728,0.000581563056909728,0,0,2555431.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2555431.5,,,0,0
59,Male,cmd,2007,Indonesia,0.0115038267296124,0.0212907482526236,0.0212151612028334,0.00021765939523796,7.5587049790181e-05,673800,,,,,,,,,,,,,,,,,,,,,,,,,6.8911440000667e-05,0.315551210524091,673800,,,0,0
91,Male,ihd,2006,Indonesia,0.0971646059187169,0.161559279243892,0.138405951503623,0.11731396247536,0.0231533277402693,7315,,,,,,,,,,,,,,,,,,,,,,,,,0.0473942795884323,0.243164379419678,7315,,,0,0
60,Male,istroke,2050,Indonesia,0.0091702483038189,0.0206794947611504,0.0195642099240704,0.0393113629342991,0.00111528483708003,1084628,,,,,,,,,,,,,,,,,,,,,,,,,0.00697377867921258,0.054286486850757,1084628,,,0,0
89,Female,hhd,2048,Indonesia,0.0540612772601713,0.0997250749091406,0.0956807705574611,0.03554345654059,0.00404430435167956,52438,,,,,,,,,,,,,,,,,,,,,,,,,0.00453380208175791,0.111383426930066,52438,,,0,0
90,Male,dm2,2047,Indonesia,0.0757499422571885,0.13937492972152,0.131983373496091,0.114456254048122,0.00739155622542828,19539.5,,,,,,,,,,,,,,,,,,,,,,,,,0.011877254663823,0.0403718127136681,19539.5,,,0,0
85,Male,dm2,2014,Indonesia,0.0576328822055813,0.103070237150771,0.0976443432402801,0.11296889668203,0.00542589391049115,63530.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00795988061215974,0.034654774988367,63530.5,,,0,0
61,Female,hstroke,2011,Indonesia,0.00747482780538832,0.014608350764077,0.0117194009920219,0.0104237929832946,0.00288894977205514,729581.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00530831058314063,0.474610280538398,729581.5,,,0,0
22,Male,cmd,2050,Indonesia,0.00151578164442484,0.00155048513910478,0.0015438530202683,0.0002566815951455,6.63211883648002e-06,2296296.5,,,,,,,,,,,,,,,,,,,,,,,,,8.19261380288346e-06,0.0295959656541972,2296296.5,,,0,0
89,Male,hstroke,2001,Indonesia,0.0841493569777562,0.143550426413379,0.133545768508843,0.0093499090997139,0.0100046579045362,12283.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00847598557526019,0.550880139963347,12283.5,,,0,0
59,Male,hhd,2038,Indonesia,0.00897469901405263,0.0189756280306464,0.0183686102585837,0.0022592747078465,0.000607017772062711,1150757,,,,,,,,,,,,,,,,,,,,,,,,,0.00105414669559149,0.256356795058974,1150757,,,0,0
52,Male,cmd,2000,Indonesia,0.0064387499562362,0.0105545123512017,0.0105166391433151,0.0002224189952628,3.78732078866205e-05,747082,,,,,,,,,,,,,,,,,,,,,,,,,3.63005559609739e-05,0.147547940493059,747082,,,0,0
66,Male,cmd,2021,Indonesia,0.0159514534810382,0.0294535191146557,0.029376036297399,0.00049245009343204,7.74828172567253e-05,694051.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000140327393549923,0.136998122210254,694051.5,,,0,0.00191802672748387
17,Female,hstroke,2004,Indonesia,0.00207543730874323,0.00220362991177948,0.00216555365173531,0.0019416156979942,3.80762600441697e-05,2089435,,,,,,,,,,,,,,,,,,,,,,,,,0.000113158031019871,0.0116348816058484,2089435,,,0,0
47,Female,dm2,2047,Indonesia,0.00290164306786018,0.00510657852283932,0.00494147674009337,0.0774800812084616,0.000165101782745949,1782531.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00728909680115155,0.00283483235847226,1782531.5,,,0,0
49,Male,rhd,2022,Indonesia,0.00535305145054754,0.00892371646222415,0.00890290991803493,0.00585069134774332,2.08065441892163e-05,1714970,,,,,,,,,,,,,,,,,,,,,,,,,3.68075031604132e-05,0.00283191495220213,1714970,,,0,0
40,Female,cmd,2025,Indonesia,0.00208746531774985,0.00324188855917213,0.00322805474137796,0.00014011794430546,1.38338177941657e-05,2006656,,,,,,,,,,,,,,,,,,,,,,,,,1.03402511668632e-05,0.110308390492638,2006656,,,0,0
56,Male,hhd,2006,Indonesia,0.00884853548018998,0.0158594568308191,0.0153656518200523,0.00150666626538472,0.000493805010766797,741657.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000718489409408097,0.289456957345465,741657.5,,,0,0
86,Female,rhd,2013,Indonesia,0.0433911113695193,0.0812454162885371,0.0811972301481865,0.00194776885000738,4.81861403505751e-05,79386,,,,,,,,,,,,,,,,,,,,,,,,,4.55533786491515e-05,0.0185558639497577,79386,,,0,0
73,Female,rhd,2002,Indonesia,0.0169914777639585,0.0334393805884748,0.0333882814139393,0.00326279604075182,5.10991745355318e-05,346439,,,,,,,,,,,,,,,,,,,,,,,,,4.4270351370175e-05,0.0097220731963344,346439,,,0,0
3,Male,istroke,2007,Indonesia,0.00201217416607959,0.0020225594935274,0.00202175439040029,0.0003664299568285,8.05103127109388e-07,2315451.5,,,,,,,,,,,,,,,,,,,,,,,,,5.88577066401408e-05,0.00111157868046509,2315451.5,,,0,0
92,Female,rhd,2005,Indonesia,0.0740216592244735,0.129905886034305,0.129817137654504,0.0014656231897996,8.87483798009472e-05,9574,,,,,,,,,,,,,,,,,,,,,,,,,0.000123025722120927,0.124848581968304,9574,,,0,0
29,Female,hhd,2000,Indonesia,0.00143087931412019,0.00163144178702864,0.00162631241044911,0.00014971603473782,5.12937657953846e-06,1867254.5,,,,,,,,,,,,,,,,,,,,,,,,,2.84034438675099e-05,0.0234504870481824,1867254.5,,,0,0
26,Female,cmd,2023,Indonesia,0.000993037816013265,0.00124077495659183,0.00123255060081731,0.00015521495810308,8.22435577452543e-06,2080697,,,,,,,,,,,,,,,,,,,,,,,,,8.62236706281717e-06,0.0885620953148053,2080697,,,0,0
59,Male,hstroke,2036,Indonesia,0.00907673290759401,0.0189756280306464,0.0160137239601956,0.00903478224967534,0.00296190407045079,1150757,,,,,,,,,,,,,,,,,,,,,,,,,0.00262617213106484,0.462194546180023,1150757,,,0,0
81,Male,ihd,2004,Indonesia,0.0522496952260465,0.0946553762090844,0.0805623013440934,0.11411987823191,0.014093074864991,93255,,,,,,,,,,,,,,,,,,,,,,,,,0.0105997308027395,0.0989212177035919,93255,,,0,0
46,Female,rhd,2048,Indonesia,0.00277826244985986,0.00486205884455616,0.00482066504800998,0.00777973490471104,4.13937965461805e-05,1819791.5,,,,,,,,,,,,,,,,,,,,,,,,,3.35216569519709e-05,0.00403122098959456,1819791.5,,,0,0
55,Female,ihd,2028,Indonesia,0.00406340285277131,0.00837541332812666,0.0070488060806498,0.0313634097528306,0.00132660724747686,1427948,,,,,,,,,,,,,,,,,,,,,,,,,0.00460132791535105,0.0678866797469637,1427948,,,0,0
