location,sex,cause,age.group,ir_mult,cf_mult,granularity
Indonesia,Male,Hypertensive heart disease,80-84 years,0.511182643731128,1.0803890660255,age_group
Indonesia,Male,Hypertensive heart disease,85-89 years,0.552746115729175,0.806618815417812,age_group
Indonesia,Male,Hypertensive heart disease,90-94 years,0.795725689581948,0.726988013116103,age_group
Indonesia,Male,Hypertensive heart disease,95+ years,1.22081197971197,1.17834813102213,age_group
Indonesia,Male,Intracerebral hemorrhage,20-24 years,0.776627488249703,1.49663330896848,age_group
Indonesia,Male,Intracerebral hemorrhage,25-29 years,1.44742220606723,1.48634036173323,age_group
Indonesia,Male,Intracerebral hemorrhage,30-34 years,1.49824122327037,1.1666194650481,age_group
Indonesia,Male,Intracerebral hemorrhage,35-39 years,0.862606992065872,1.12703960953299,age_group
Indonesia,Male,Intracerebral hemorrhage,40-44 years,1.02904667702966,1.06694209645423,age_group
Indonesia,Male,Intracerebral hemorrhage,45-49 years,0.914984222016918,1.47053356298464,age_group
Indonesia,Male,Intracerebral hemorrhage,50-54 years,1.29788068408018,1.49767702516091,age_group
Indonesia,Male,Intracerebral hemorrhage,55-59 years,0.884474008516579,1.46738438487108,age_group
Indonesia,Male,Intracerebral hemorrhage,60-64 years,0.528240568016148,1.06078750169308,age_group
Indonesia,Male,Intracerebral hemorrhage,65-69 years,1.28021289374891,1.30047947639119,age_group
Indonesia,Male,Intracerebral hemorrhage,70-74 years,0.944715260921796,1.32009085238612,age_group
Indonesia,Male,Intracerebral hemorrhage,75-79 years,0.626233761549299,1.16836698975653,age_group
Indonesia,Male,Intracerebral hemorrhage,80-84 years,0.58106035588642,1.22231843134283,age_group
Indonesia,Male,Intracerebral hemorrhage,85-89 years,0.500576489963293,1.10612921655822,age_group
Indonesia,Male,Intracerebral hemorrhage,90-94 years,0.65102323681167,1.18394216940122,age_group
Indonesia,Male,Intracerebral hemorrhage,95+ years,0.91810184467462,0.920298126072042,age_group
Indonesia,Male,Ischemic heart disease,20-24 years,1.03317133199979,1.02962822787782,age_group
Indonesia,Male,Ischemic heart disease,25-29 years,1.04168517437505,1.04919336652447,age_group
Indonesia,Male,Ischemic heart disease,30-34 years,1.00167904481514,1.03862966545112,age_group
Indonesia,Male,Ischemic heart disease,35-39 years,1.03659499771518,1.07742123058841,age_group
Indonesia,Male,Ischemic heart disease,40-44 years,0.990747264748338,0.997870438843446,age_group
Indonesia,Male,Ischemic heart disease,45-49 years,1.00212107913492,1.04719165494941,age_group
Indonesia,Male,Ischemic heart disease,50-54 years,1.00994017662913,1.01249662951679,age_group
Indonesia,Male,Ischemic heart disease,55-59 years,1.14972947032787,1.03703468388381,age_group
Indonesia,Male,Ischemic heart disease,60-64 years,1.05333226942031,1.00489385615296,age_group
Indonesia,Male,Ischemic heart disease,65-69 years,1.04080560099999,1.07650069372948,age_group
Indonesia,Male,Ischemic heart disease,70-74 years,0.872494530793795,0.995972236136272,age_group
Indonesia,Male,Ischemic heart disease,75-79 years,0.936659862765329,0.96752170844377,age_group
Indonesia,Male,Ischemic heart disease,80-84 years,0.675045276760768,1.00578493721819,age_group
Indonesia,Male,Ischemic heart disease,85-89 years,0.877879670711426,0.94125139108455,age_group
Indonesia,Male,Ischemic heart disease,90-94 years,1.04096952288285,0.974617750469828,age_group
Indonesia,Male,Ischemic heart disease,95+ years,0.959616291491775,1.07825789301888,age_group
Indonesia,Male,Ischemic stroke,20-24 years,0.821675929140153,0.829596971808207,age_group
Indonesia,Male,Ischemic stroke,25-29 years,1.39238207727244,0.972757892191816,age_group
Indonesia,Male,Ischemic stroke,30-34 years,1.38344012582742,1.26450164609876,age_group
Indonesia,Male,Ischemic stroke,35-39 years,0.606174122805093,0.823910333250916,age_group
Indonesia,Male,Ischemic stroke,40-44 years,1.22204579458889,1.37315961869236,age_group
Indonesia,Male,Ischemic stroke,45-49 years,1.29910628181113,1.25460342169512,age_group
Indonesia,Male,Ischemic stroke,50-54 years,1.00644512269684,1.10498101288721,age_group
Indonesia,Male,Ischemic stroke,55-59 years,0.705777918954366,0.802275114203519,age_group
Indonesia,Male,Ischemic stroke,60-64 years,1.4911504492345,1.41381895687897,age_group
Indonesia,Male,Ischemic stroke,65-69 years,0.572688774278525,0.749225135903181,age_group
Indonesia,Male,Ischemic stroke,70-74 years,0.685206087897354,0.994942906304603,age_group
